zip,service,tier,region
46070,Ground,DAS Extended,Contiguous U.S.
46072,Ground,DAS,Contiguous U.S.
46076,Ground,DAS,Contiguous U.S.
46102,Ground,DAS,Contiguous U.S.
46103,Ground,DAS,Contiguous U.S.
46105,Ground,DAS Extended,Contiguous U.S.
46106,Ground,DAS,Contiguous U.S.
46110,Ground,DAS,Contiguous U.S.
46111,Ground,DAS Extended,Contiguous U.S.
46115,Ground,DAS Extended,Contiguous U.S.
46117,Ground,DAS Extended,Contiguous U.S.
46120,Ground,DAS Extended,Contiguous U.S.
46121,Ground,DAS Extended,Contiguous U.S.
46122,Ground,DAS,Contiguous U.S.
46125,Ground,DAS Extended,Contiguous U.S.
46126,Ground,DAS,Contiguous U.S.
46127,Ground,DAS Extended,Contiguous U.S.
46128,Ground,DAS Extended,Contiguous U.S.
46129,Ground,DAS,Contiguous U.S.
46130,Ground,DAS,Contiguous U.S.
46131,Ground,DAS,Contiguous U.S.
46133,Ground,DAS Extended,Contiguous U.S.
46135,Ground,DAS,Contiguous U.S.
46146,Ground,DAS Extended,Contiguous U.S.
46147,Ground,DAS Extended,Contiguous U.S.
46148,Ground,DAS Extended,Contiguous U.S.
46149,Ground,DAS,Contiguous U.S.
46150,Ground,DAS Extended,Contiguous U.S.
46151,Ground,DAS Extended,Contiguous U.S.
46154,Ground,DAS,Contiguous U.S.
46155,Ground,DAS Extended,Contiguous U.S.
46156,Ground,DAS Extended,Contiguous U.S.
46157,Ground,DAS,Contiguous U.S.
46158,Ground,DAS,Contiguous U.S.
46160,Ground,DAS Extended,Contiguous U.S.
46161,Ground,DAS Extended,Contiguous U.S.
46162,Ground,DAS Extended,Contiguous U.S.
46164,Ground,DAS Extended,Contiguous U.S.
46165,Ground,DAS Extended,Contiguous U.S.
46166,Ground,DAS Extended,Contiguous U.S.
46167,Ground,DAS,Contiguous U.S.
46171,Ground,DAS Extended,Contiguous U.S.
46172,Ground,DAS Extended,Contiguous U.S.
46173,Ground,DAS Extended,Contiguous U.S.
46175,Ground,DAS Extended,Contiguous U.S.
46176,Ground,DAS,Contiguous U.S.
46180,Ground,DAS Extended,Contiguous U.S.
46181,Ground,DAS Extended,Contiguous U.S.
46182,Ground,DAS Extended,Contiguous U.S.
46183,Ground,DAS,Contiguous U.S.
46186,Ground,DAS Extended,Contiguous U.S.
46231,Ground,DAS,Contiguous U.S.
46301,Ground,DAS,Contiguous U.S.
46303,Ground,DAS,Contiguous U.S.
46310,Ground,DAS,Contiguous U.S.
46340,Ground,DAS Extended,Contiguous U.S.
46341,Ground,DAS,Contiguous U.S.
46345,Ground,DAS Extended,Contiguous U.S.
46346,Ground,DAS,Contiguous U.S.
46347,Ground,DAS Extended,Contiguous U.S.
46348,Ground,DAS Extended,Contiguous U.S.
46349,Ground,DAS Extended,Contiguous U.S.
46356,Ground,DAS,Contiguous U.S.
46365,Ground,DAS Extended,Contiguous U.S.
46366,Ground,DAS Extended,Contiguous U.S.
46371,Ground,DAS,Contiguous U.S.
46372,Ground,DAS,Contiguous U.S.
46374,Ground,DAS Extended,Contiguous U.S.
46376,Ground,DAS Extended,Contiguous U.S.
46377,Ground,DAS,Contiguous U.S.
46379,Ground,DAS,Contiguous U.S.
46380,Ground,DAS Extended,Contiguous U.S.
46381,Ground,DAS,Contiguous U.S.
46382,Ground,DAS Extended,Contiguous U.S.
46390,Ground,DAS Extended,Contiguous U.S.
46391,Ground,DAS,Contiguous U.S.
46392,Ground,DAS Extended,Contiguous U.S.
46406,Ground,DAS,Contiguous U.S.
46407,Ground,DAS,Contiguous U.S.
46409,Ground,DAS,Contiguous U.S.
46501,Ground,DAS Extended,Contiguous U.S.
46504,Ground,DAS Extended,Contiguous U.S.
46506,Ground,DAS,Contiguous U.S.
46508,Ground,DAS Extended,Contiguous U.S.
46510,Ground,DAS Extended,Contiguous U.S.
46511,Ground,DAS,Contiguous U.S.
46524,Ground,DAS,Contiguous U.S.
46528,Ground,DAS,Contiguous U.S.
46531,Ground,DAS Extended,Contiguous U.S.
46532,Ground,DAS Extended,Contiguous U.S.
46534,Ground,DAS Extended,Contiguous U.S.
46536,Ground,DAS,Contiguous U.S.
46537,Ground,DAS,Contiguous U.S.
46538,Ground,DAS,Contiguous U.S.
46539,Ground,DAS Extended,Contiguous U.S.
46540,Ground,DAS,Contiguous U.S.
46542,Ground,DAS,Contiguous U.S.
46543,Ground,DAS,Contiguous U.S.
46550,Ground,DAS,Contiguous U.S.
46552,Ground,DAS,Contiguous U.S.
46553,Ground,DAS,Contiguous U.S.
46554,Ground,DAS,Contiguous U.S.
46555,Ground,DAS,Contiguous U.S.
46562,Ground,DAS,Contiguous U.S.
46563,Ground,DAS,Contiguous U.S.
46565,Ground,DAS,Contiguous U.S.
46566,Ground,DAS Extended,Contiguous U.S.
46567,Ground,DAS,Contiguous U.S.
46570,Ground,DAS Extended,Contiguous U.S.
46571,Ground,DAS,Contiguous U.S.
46572,Ground,DAS,Contiguous U.S.
46573,Ground,DAS,Contiguous U.S.
46574,Ground,DAS,Contiguous U.S.
46701,Ground,DAS,Contiguous U.S.
46702,Ground,DAS Extended,Contiguous U.S.
46703,Ground,DAS,Contiguous U.S.
46705,Ground,DAS Extended,Contiguous U.S.
46710,Ground,DAS,Contiguous U.S.
46711,Ground,DAS,Contiguous U.S.
46721,Ground,DAS,Contiguous U.S.
46723,Ground,DAS,Contiguous U.S.
46725,Ground,DAS,Contiguous U.S.
46730,Ground,DAS Extended,Contiguous U.S.
46731,Ground,DAS,Contiguous U.S.
46732,Ground,DAS,Contiguous U.S.
46733,Ground,DAS,Contiguous U.S.
46737,Ground,DAS,Contiguous U.S.
46740,Ground,DAS Extended,Contiguous U.S.
46741,Ground,DAS Extended,Contiguous U.S.
46742,Ground,DAS Extended,Contiguous U.S.
46743,Ground,DAS,Contiguous U.S.
46745,Ground,DAS,Contiguous U.S.
46746,Ground,DAS Extended,Contiguous U.S.
46747,Ground,DAS,Contiguous U.S.
46750,Ground,DAS,Contiguous U.S.
46755,Ground,DAS,Contiguous U.S.
46759,Ground,DAS Extended,Contiguous U.S.
46760,Ground,DAS Extended,Contiguous U.S.
46761,Ground,DAS Extended,Contiguous U.S.
46763,Ground,DAS,Contiguous U.S.
46764,Ground,DAS Extended,Contiguous U.S.
46766,Ground,DAS Extended,Contiguous U.S.
46767,Ground,DAS,Contiguous U.S.
46769,Ground,DAS,Contiguous U.S.
46770,Ground,DAS,Contiguous U.S.
46771,Ground,DAS,Contiguous U.S.
46772,Ground,DAS Extended,Contiguous U.S.
46773,Ground,DAS Extended,Contiguous U.S.
46776,Ground,DAS Extended,Contiguous U.S.
46777,Ground,DAS,Contiguous U.S.
46779,Ground,DAS Extended,Contiguous U.S.
46781,Ground,DAS,Contiguous U.S.
46782,Ground,DAS,Contiguous U.S.
46784,Ground,DAS,Contiguous U.S.
46785,Ground,DAS Extended,Contiguous U.S.
46787,Ground,DAS,Contiguous U.S.
46788,Ground,DAS,Contiguous U.S.
46791,Ground,DAS,Contiguous U.S.
46792,Ground,DAS Extended,Contiguous U.S.
46793,Ground,DAS,Contiguous U.S.
46794,Ground,DAS Extended,Contiguous U.S.
46795,Ground,DAS,Contiguous U.S.
46796,Ground,DAS,Contiguous U.S.
46797,Ground,DAS,Contiguous U.S.
46798,Ground,DAS,Contiguous U.S.
46799,Ground,DAS,Contiguous U.S.
46815,Ground,DAS,Contiguous U.S.
46910,Ground,DAS Extended,Contiguous U.S.
46911,Ground,DAS Extended,Contiguous U.S.
46912,Ground,DAS Extended,Contiguous U.S.
46913,Ground,DAS Extended,Contiguous U.S.
46914,Ground,DAS,Contiguous U.S.
46915,Ground,DAS,Contiguous U.S.
46916,Ground,DAS,Contiguous U.S.
46917,Ground,DAS Extended,Contiguous U.S.
46919,Ground,DAS,Contiguous U.S.
46920,Ground,DAS Extended,Contiguous U.S.
46922,Ground,DAS,Contiguous U.S.
46923,Ground,DAS Extended,Contiguous U.S.
46926,Ground,DAS Extended,Contiguous U.S.
46928,Ground,DAS Extended,Contiguous U.S.
46929,Ground,DAS Extended,Contiguous U.S.
46930,Ground,DAS Extended,Contiguous U.S.
46931,Ground,DAS,Contiguous U.S.
46932,Ground,DAS,Contiguous U.S.
46933,Ground,DAS,Contiguous U.S.
46936,Ground,DAS,Contiguous U.S.
46937,Ground,DAS,Contiguous U.S.
46938,Ground,DAS,Contiguous U.S.
46939,Ground,DAS Extended,Contiguous U.S.
46940,Ground,DAS Extended,Contiguous U.S.
46941,Ground,DAS Extended,Contiguous U.S.
46943,Ground,DAS,Contiguous U.S.
46945,Ground,DAS,Contiguous U.S.
46946,Ground,DAS Extended,Contiguous U.S.
46947,Ground,DAS,Contiguous U.S.
46950,Ground,DAS Extended,Contiguous U.S.
46951,Ground,DAS Extended,Contiguous U.S.
46952,Ground,DAS,Contiguous U.S.
46959,Ground,DAS Extended,Contiguous U.S.
46960,Ground,DAS Extended,Contiguous U.S.
46962,Ground,DAS,Contiguous U.S.
46967,Ground,DAS,Contiguous U.S.
46968,Ground,DAS Extended,Contiguous U.S.
46970,Ground,DAS,Contiguous U.S.
46974,Ground,DAS Extended,Contiguous U.S.
46975,Ground,DAS,Contiguous U.S.
46978,Ground,DAS Extended,Contiguous U.S.
46979,Ground,DAS,Contiguous U.S.
46980,Ground,DAS,Contiguous U.S.
46982,Ground,DAS Extended,Contiguous U.S.
46984,Ground,DAS Extended,Contiguous U.S.
46985,Ground,DAS Extended,Contiguous U.S.
46986,Ground,DAS Extended,Contiguous U.S.
46987,Ground,DAS,Contiguous U.S.
46988,Ground,DAS Extended,Contiguous U.S.
46989,Ground,DAS,Contiguous U.S.
46990,Ground,DAS Extended,Contiguous U.S.
46991,Ground,DAS Extended,Contiguous U.S.
46992,Ground,DAS,Contiguous U.S.
46994,Ground,DAS,Contiguous U.S.
46995,Ground,DAS,Contiguous U.S.
46996,Ground,DAS Extended,Contiguous U.S.
46998,Ground,DAS,Contiguous U.S.
47001,Ground,DAS,Contiguous U.S.
47003,Ground,DAS,Contiguous U.S.
47006,Ground,DAS,Contiguous U.S.
47010,Ground,DAS Extended,Contiguous U.S.
47011,Ground,DAS Extended,Contiguous U.S.
47012,Ground,DAS Extended,Contiguous U.S.
47016,Ground,DAS Extended,Contiguous U.S.
47022,Ground,DAS,Contiguous U.S.
47023,Ground,DAS Extended,Contiguous U.S.
47024,Ground,DAS Extended,Contiguous U.S.
47025,Ground,DAS,Contiguous U.S.
47030,Ground,DAS Extended,Contiguous U.S.
47031,Ground,DAS Extended,Contiguous U.S.
47032,Ground,DAS Extended,Contiguous U.S.
47034,Ground,DAS,Contiguous U.S.
47035,Ground,DAS Extended,Contiguous U.S.
47036,Ground,DAS Extended,Contiguous U.S.
47037,Ground,DAS Extended,Contiguous U.S.
47038,Ground,DAS Extended,Contiguous U.S.
47040,Ground,DAS Extended,Contiguous U.S.
47041,Ground,DAS Extended,Contiguous U.S.
47042,Ground,DAS Extended,Contiguous U.S.
47043,Ground,DAS Extended,Contiguous U.S.
47060,Ground,DAS,Contiguous U.S.
47102,Ground,DAS,Contiguous U.S.
47104,Ground,DAS,Contiguous U.S.
47106,Ground,DAS,Contiguous U.S.
47108,Ground,DAS Extended,Contiguous U.S.
47110,Ground,DAS Extended,Contiguous U.S.
47111,Ground,DAS,Contiguous U.S.
47112,Ground,DAS,Contiguous U.S.
47114,Ground,DAS,Contiguous U.S.
47115,Ground,DAS Extended,Contiguous U.S.
47116,Ground,DAS Extended,Contiguous U.S.
47117,Ground,DAS Extended,Contiguous U.S.
47118,Ground,DAS Extended,Contiguous U.S.
47119,Ground,DAS,Contiguous U.S.
47120,Ground,DAS Extended,Contiguous U.S.
47122,Ground,DAS,Contiguous U.S.
47123,Ground,DAS Extended,Contiguous U.S.
47124,Ground,DAS,Contiguous U.S.
47125,Ground,DAS Extended,Contiguous U.S.
47126,Ground,DAS,Contiguous U.S.
47135,Ground,DAS Extended,Contiguous U.S.
47136,Ground,DAS,Contiguous U.S.
47137,Ground,DAS Extended,Contiguous U.S.
47138,Ground,DAS Extended,Contiguous U.S.
47140,Ground,DAS Extended,Contiguous U.S.
47141,Ground,DAS Extended,Contiguous U.S.
47142,Ground,DAS Extended,Contiguous U.S.
47143,Ground,DAS,Contiguous U.S.
47145,Ground,DAS Extended,Contiguous U.S.
47147,Ground,DAS Extended,Contiguous U.S.
47160,Ground,DAS Extended,Contiguous U.S.
47161,Ground,DAS,Contiguous U.S.
47162,Ground,DAS Extended,Contiguous U.S.
47163,Ground,DAS Extended,Contiguous U.S.
47164,Ground,DAS,Contiguous U.S.
47165,Ground,DAS,Contiguous U.S.
47166,Ground,DAS,Contiguous U.S.
47167,Ground,DAS,Contiguous U.S.
47170,Ground,DAS,Contiguous U.S.
47174,Ground,DAS Extended,Contiguous U.S.
47175,Ground,DAS Extended,Contiguous U.S.
47177,Ground,DAS,Contiguous U.S.
47203,Ground,DAS,Contiguous U.S.
47220,Ground,DAS Extended,Contiguous U.S.
47223,Ground,DAS Extended,Contiguous U.S.
47224,Ground,DAS Extended,Contiguous U.S.
47225,Ground,DAS,Contiguous U.S.
47226,Ground,DAS,Contiguous U.S.
47227,Ground,DAS Extended,Contiguous U.S.
47228,Ground,DAS,Contiguous U.S.
47229,Ground,DAS Extended,Contiguous U.S.
47230,Ground,DAS Extended,Contiguous U.S.
47231,Ground,DAS Extended,Contiguous U.S.
47232,Ground,DAS Extended,Contiguous U.S.
47234,Ground,DAS Extended,Contiguous U.S.
47235,Ground,DAS Extended,Contiguous U.S.
47236,Ground,DAS,Contiguous U.S.
47240,Ground,DAS,Contiguous U.S.
47243,Ground,DAS Extended,Contiguous U.S.
47244,Ground,DAS,Contiguous U.S.
47245,Ground,DAS,Contiguous U.S.
47246,Ground,DAS Extended,Contiguous U.S.
47247,Ground,DAS,Contiguous U.S.
47250,Ground,DAS,Contiguous U.S.
47260,Ground,DAS Extended,Contiguous U.S.
47263,Ground,DAS Extended,Contiguous U.S.
47264,Ground,DAS Extended,Contiguous U.S.
47265,Ground,DAS Extended,Contiguous U.S.
47270,Ground,DAS Extended,Contiguous U.S.
47272,Ground,DAS Extended,Contiguous U.S.
47273,Ground,DAS Extended,Contiguous U.S.
47274,Ground,DAS,Contiguous U.S.
47281,Ground,DAS Extended,Contiguous U.S.
47282,Ground,DAS Extended,Contiguous U.S.
47283,Ground,DAS Extended,Contiguous U.S.
47305,Ground,DAS,Contiguous U.S.
47306,Ground,DAS,Contiguous U.S.
47308,Ground,DAS,Contiguous U.S.
47320,Ground,DAS Extended,Contiguous U.S.
47322,Ground,DAS,Contiguous U.S.
47325,Ground,DAS Extended,Contiguous U.S.
47326,Ground,DAS Extended,Contiguous U.S.
47327,Ground,DAS Extended,Contiguous U.S.
47330,Ground,DAS,Contiguous U.S.
47331,Ground,DAS,Contiguous U.S.
47334,Ground,DAS,Contiguous U.S.
47335,Ground,DAS,Contiguous U.S.
47336,Ground,DAS Extended,Contiguous U.S.
47337,Ground,DAS Extended,Contiguous U.S.
47338,Ground,DAS Extended,Contiguous U.S.
47339,Ground,DAS Extended,Contiguous U.S.
47340,Ground,DAS Extended,Contiguous U.S.
47341,Ground,DAS Extended,Contiguous U.S.
47342,Ground,DAS Extended,Contiguous U.S.
47344,Ground,DAS,Contiguous U.S.
47345,Ground,DAS Extended,Contiguous U.S.
47346,Ground,DAS Extended,Contiguous U.S.
47348,Ground,DAS Extended,Contiguous U.S.
47351,Ground,DAS Extended,Contiguous U.S.
47352,Ground,DAS Extended,Contiguous U.S.
47353,Ground,DAS Extended,Contiguous U.S.
47354,Ground,DAS Extended,Contiguous U.S.
47355,Ground,DAS Extended,Contiguous U.S.
47356,Ground,DAS,Contiguous U.S.
47357,Ground,DAS Extended,Contiguous U.S.
47358,Ground,DAS Extended,Contiguous U.S.
47359,Ground,DAS Extended,Contiguous U.S.
47360,Ground,DAS Extended,Contiguous U.S.
47361,Ground,DAS,Contiguous U.S.
47362,Ground,DAS,Contiguous U.S.
47366,Ground,DAS Extended,Contiguous U.S.
47367,Ground,DAS,Contiguous U.S.
47368,Ground,DAS Extended,Contiguous U.S.
47369,Ground,DAS Extended,Contiguous U.S.
47370,Ground,DAS Extended,Contiguous U.S.
47371,Ground,DAS,Contiguous U.S.
47373,Ground,DAS Extended,Contiguous U.S.
47380,Ground,DAS Extended,Contiguous U.S.
47381,Ground,DAS,Contiguous U.S.
47382,Ground,DAS Extended,Contiguous U.S.
47383,Ground,DAS,Contiguous U.S.
47384,Ground,DAS Extended,Contiguous U.S.
47385,Ground,DAS,Contiguous U.S.
47386,Ground,DAS Extended,Contiguous U.S.
47387,Ground,DAS Extended,Contiguous U.S.
47390,Ground,DAS Extended,Contiguous U.S.
47393,Ground,DAS Extended,Contiguous U.S.
47394,Ground,DAS,Contiguous U.S.
47396,Ground,DAS,Contiguous U.S.
47420,Ground,DAS,Contiguous U.S.
47421,Ground,DAS,Contiguous U.S.
47424,Ground,DAS Extended,Contiguous U.S.
47427,Ground,DAS Extended,Contiguous U.S.
47429,Ground,DAS,Contiguous U.S.
47431,Ground,DAS Extended,Contiguous U.S.
47432,Ground,DAS Extended,Contiguous U.S.
47433,Ground,DAS Extended,Contiguous U.S.
47435,Ground,DAS Extended,Contiguous U.S.
47436,Ground,DAS Extended,Contiguous U.S.
47437,Ground,DAS Extended,Contiguous U.S.
47438,Ground,DAS Extended,Contiguous U.S.
47441,Ground,DAS,Contiguous U.S.
47443,Ground,DAS Extended,Contiguous U.S.
47446,Ground,DAS Extended,Contiguous U.S.
47448,Ground,DAS Extended,Contiguous U.S.
47449,Ground,DAS Extended,Contiguous U.S.
47451,Ground,DAS,Contiguous U.S.
47452,Ground,DAS Extended,Contiguous U.S.
47453,Ground,DAS Extended,Contiguous U.S.
47454,Ground,DAS Extended,Contiguous U.S.
47455,Ground,DAS,Contiguous U.S.
47456,Ground,DAS Extended,Contiguous U.S.
47457,Ground,DAS,Contiguous U.S.
47459,Ground,DAS Extended,Contiguous U.S.
47460,Ground,DAS Extended,Contiguous U.S.
47462,Ground,DAS,Contiguous U.S.
47464,Ground,DAS,Contiguous U.S.
47465,Ground,DAS Extended,Contiguous U.S.
47468,Ground,DAS Extended,Contiguous U.S.
47469,Ground,DAS,Contiguous U.S.
47470,Ground,DAS Extended,Contiguous U.S.
47471,Ground,DAS Extended,Contiguous U.S.
47501,Ground,DAS,Contiguous U.S.
47512,Ground,DAS Extended,Contiguous U.S.
47513,Ground,DAS Extended,Contiguous U.S.
47514,Ground,DAS Extended,Contiguous U.S.
47515,Ground,DAS Extended,Contiguous U.S.
47516,Ground,DAS Extended,Contiguous U.S.
47519,Ground,DAS Extended,Contiguous U.S.
47520,Ground,DAS Extended,Contiguous U.S.
47521,Ground,DAS Extended,Contiguous U.S.
47522,Ground,DAS,Contiguous U.S.
47523,Ground,DAS,Contiguous U.S.
47524,Ground,DAS Extended,Contiguous U.S.
47525,Ground,DAS Extended,Contiguous U.S.
47527,Ground,DAS Extended,Contiguous U.S.
47528,Ground,DAS Extended,Contiguous U.S.
47529,Ground,DAS Extended,Contiguous U.S.
47531,Ground,DAS Extended,Contiguous U.S.
47532,Ground,DAS,Contiguous U.S.
47535,Ground,DAS,Contiguous U.S.
47536,Ground,DAS Extended,Contiguous U.S.
47537,Ground,DAS Extended,Contiguous U.S.
47541,Ground,DAS,Contiguous U.S.
47542,Ground,DAS,Contiguous U.S.
47550,Ground,DAS Extended,Contiguous U.S.
47551,Ground,DAS Extended,Contiguous U.S.
47552,Ground,DAS Extended,Contiguous U.S.
47553,Ground,DAS Extended,Contiguous U.S.
47556,Ground,DAS Extended,Contiguous U.S.
47557,Ground,DAS Extended,Contiguous U.S.
47558,Ground,DAS,Contiguous U.S.
47561,Ground,DAS Extended,Contiguous U.S.
47562,Ground,DAS Extended,Contiguous U.S.
47568,Ground,DAS Extended,Contiguous U.S.
47573,Ground,DAS,Contiguous U.S.
47574,Ground,DAS Extended,Contiguous U.S.
47575,Ground,DAS Extended,Contiguous U.S.
47576,Ground,DAS Extended,Contiguous U.S.
47577,Ground,DAS Extended,Contiguous U.S.
47578,Ground,DAS Extended,Contiguous U.S.
47579,Ground,DAS,Contiguous U.S.
47580,Ground,DAS Extended,Contiguous U.S.
47581,Ground,DAS Extended,Contiguous U.S.
47584,Ground,DAS,Contiguous U.S.
47585,Ground,DAS Extended,Contiguous U.S.
47586,Ground,DAS,Contiguous U.S.
47588,Ground,DAS,Contiguous U.S.
47590,Ground,DAS Extended,Contiguous U.S.
47591,Ground,DAS,Contiguous U.S.
47596,Ground,DAS,Contiguous U.S.
47597,Ground,DAS Extended,Contiguous U.S.
47598,Ground,DAS Extended,Contiguous U.S.
47601,Ground,DAS,Contiguous U.S.
47610,Ground,DAS,Contiguous U.S.
47611,Ground,DAS Extended,Contiguous U.S.
47612,Ground,DAS Extended,Contiguous U.S.
47613,Ground,DAS,Contiguous U.S.
47615,Ground,DAS Extended,Contiguous U.S.
47616,Ground,DAS Extended,Contiguous U.S.
47617,Ground,DAS Extended,Contiguous U.S.
47619,Ground,DAS Extended,Contiguous U.S.
47620,Ground,DAS,Contiguous U.S.
47631,Ground,DAS Extended,Contiguous U.S.
47633,Ground,DAS Extended,Contiguous U.S.
47634,Ground,DAS Extended,Contiguous U.S.
47635,Ground,DAS Extended,Contiguous U.S.
47637,Ground,DAS Extended,Contiguous U.S.
47638,Ground,DAS,Contiguous U.S.
47639,Ground,DAS,Contiguous U.S.
47640,Ground,DAS Extended,Contiguous U.S.
47647,Ground,DAS,Contiguous U.S.
47648,Ground,DAS,Contiguous U.S.
47649,Ground,DAS Extended,Contiguous U.S.
47654,Ground,DAS,Contiguous U.S.
47660,Ground,DAS Extended,Contiguous U.S.
47665,Ground,DAS Extended,Contiguous U.S.
47666,Ground,DAS Extended,Contiguous U.S.
47670,Ground,DAS,Contiguous U.S.
47683,Ground,DAS Extended,Contiguous U.S.
47719,Ground,DAS,Contiguous U.S.
47805,Ground,DAS,Contiguous U.S.
47830,Ground,DAS Extended,Contiguous U.S.
47832,Ground,DAS Extended,Contiguous U.S.
47833,Ground,DAS Extended,Contiguous U.S.
47834,Ground,DAS,Contiguous U.S.
47836,Ground,DAS,Contiguous U.S.
47837,Ground,DAS Extended,Contiguous U.S.
47838,Ground,DAS Extended,Contiguous U.S.
47840,Ground,DAS Extended,Contiguous U.S.
47841,Ground,DAS Extended,Contiguous U.S.
47842,Ground,DAS,Contiguous U.S.
47845,Ground,DAS,Contiguous U.S.
47846,Ground,DAS Extended,Contiguous U.S.
47847,Ground,DAS Extended,Contiguous U.S.
47848,Ground,DAS,Contiguous U.S.
47849,Ground,DAS Extended,Contiguous U.S.
47850,Ground,DAS Extended,Contiguous U.S.
47852,Ground,DAS Extended,Contiguous U.S.
47854,Ground,DAS Extended,Contiguous U.S.
47855,Ground,DAS Extended,Contiguous U.S.
47857,Ground,DAS,Contiguous U.S.
47858,Ground,DAS Extended,Contiguous U.S.
47859,Ground,DAS Extended,Contiguous U.S.
47860,Ground,DAS Extended,Contiguous U.S.
47861,Ground,DAS Extended,Contiguous U.S.
47862,Ground,DAS Extended,Contiguous U.S.
47866,Ground,DAS Extended,Contiguous U.S.
47868,Ground,DAS Extended,Contiguous U.S.
47871,Ground,DAS Extended,Contiguous U.S.
47872,Ground,DAS Extended,Contiguous U.S.
47874,Ground,DAS Extended,Contiguous U.S.
47875,Ground,DAS Extended,Contiguous U.S.
47876,Ground,DAS,Contiguous U.S.
47879,Ground,DAS Extended,Contiguous U.S.
47881,Ground,DAS,Contiguous U.S.
47882,Ground,DAS,Contiguous U.S.
47884,Ground,DAS,Contiguous U.S.
47885,Ground,DAS Extended,Contiguous U.S.
47917,Ground,DAS Extended,Contiguous U.S.
47918,Ground,DAS Extended,Contiguous U.S.
47920,Ground,DAS,Contiguous U.S.
47921,Ground,DAS Extended,Contiguous U.S.
47922,Ground,DAS Extended,Contiguous U.S.
47923,Ground,DAS Extended,Contiguous U.S.
47925,Ground,DAS,Contiguous U.S.
47926,Ground,DAS Extended,Contiguous U.S.
47928,Ground,DAS Extended,Contiguous U.S.
47929,Ground,DAS Extended,Contiguous U.S.
47930,Ground,DAS Extended,Contiguous U.S.
47932,Ground,DAS Extended,Contiguous U.S.
47933,Ground,DAS,Contiguous U.S.
47935,Ground,DAS,Contiguous U.S.
47940,Ground,DAS Extended,Contiguous U.S.
47942,Ground,DAS Extended,Contiguous U.S.
47943,Ground,DAS Extended,Contiguous U.S.
47944,Ground,DAS Extended,Contiguous U.S.
47946,Ground,DAS Extended,Contiguous U.S.
47948,Ground,DAS Extended,Contiguous U.S.
47949,Ground,DAS Extended,Contiguous U.S.
47950,Ground,DAS Extended,Contiguous U.S.
47951,Ground,DAS Extended,Contiguous U.S.
47952,Ground,DAS Extended,Contiguous U.S.
47954,Ground,DAS Extended,Contiguous U.S.
47955,Ground,DAS,Contiguous U.S.
47957,Ground,DAS Extended,Contiguous U.S.
47959,Ground,DAS Extended,Contiguous U.S.
47960,Ground,DAS,Contiguous U.S.
47963,Ground,DAS Extended,Contiguous U.S.
47965,Ground,DAS,Contiguous U.S.
47966,Ground,DAS Extended,Contiguous U.S.
47967,Ground,DAS Extended,Contiguous U.S.
47968,Ground,DAS Extended,Contiguous U.S.
47969,Ground,DAS Extended,Contiguous U.S.
47970,Ground,DAS Extended,Contiguous U.S.
47971,Ground,DAS Extended,Contiguous U.S.
47974,Ground,DAS Extended,Contiguous U.S.
47975,Ground,DAS Extended,Contiguous U.S.
47977,Ground,DAS Extended,Contiguous U.S.
47978,Ground,DAS Extended,Contiguous U.S.
